cik,entityName,attribute_name,accn,value,filing_date
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-15-000006,16000000,2015-02-25
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-15-000006,16000000,2015-02-25
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-16-000028,16000000,2016-02-24
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-16-000028,16000000,2016-02-24
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-17-000006,16000000,2017-02-23
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-17-000006,16000000,2017-02-23
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-18-000010,16000000,2018-02-20
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-18-000010,16000000,2018-02-20
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-19-000011,16000000,2019-02-19
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-19-000011,16000000,2019-02-19
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-20-000012,16000000,2020-02-25
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-20-000012,16000000,2020-02-25
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-21-000008,16000000,2021-02-23
885725,BOSTON SCIENTIFIC CORPORATION,CommonStockValue,0000885725-21-000008,17000000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001193125-11-051929,977554000,2011-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-11-051929,967877000,2011-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,967877000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,252273000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,243665000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,247616000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-11-051929,973492000,2011-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,973492000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,973492000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,229938000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,262228000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,262228000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,246816000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,246816000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,260401000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,260401000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,1013542000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,1013542000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,1013542000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-12-089393,244097000,2012-02-29
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,244097000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,302486000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,302486000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,290916000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,290916000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,303800000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,303800000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,1200032000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,1200032000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,1200032000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0001193125-13-087664,302830000,2013-03-01
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,302830000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,335012000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,335012000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,325792000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,325792000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,359310000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,359310000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,1363279000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,1363279000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,1363279000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001193125-14-077842,343165000,2014-02-28
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,343165000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,363594000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,363594000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,397764000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,397764000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,421418000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,421418000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,1575796000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,1575796000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,1575796000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001193125-15-070864,393020000,2015-03-02
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,393020000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,404298000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,404298000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,419447000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,419447000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,432167000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,432167000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,1660509000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,1660509000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,1660509000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-16-000034,404597000,2016-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,404597000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,424173000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,424173000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,446518000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,446518000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,462274000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,462274000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,1766629000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,1766629000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,1766629000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-17-000006,433664000,2017-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,433664000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,465080000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,465080000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,466305000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,466305000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,475646000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,475646000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,1881347000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,1881347000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,1881347000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-18-000006,474316000,2018-02-28
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,474316000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,501461000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,501461000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,473187000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,473187000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,530850000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,530850000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,2014246000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,2014246000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,2014246000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0000079282-19-000006,508748000,2019-02-26
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,508748000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,619280000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,619280000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,575219000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,575219000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,618683000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,618683000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,2392171000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,2392171000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-20-006075,578989000,2020-02-24
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,578989000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,698495000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,598806000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,673962000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,2613375000,2021-02-23
79282,"BROWN & BROWN, INC.",Revenues,0001564590-21-007624,642111000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-11-051929,166124000,2011-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-11-051929,153294000,2011-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,153294000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,44128000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,41185000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,44293000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-11-051929,161752000,2011-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,161752000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,161752000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,32146000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,46293000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,46293000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,37035000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,37035000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,44173000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,44173000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,163995000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,163995000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,163995000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-12-089393,36494000,2012-02-29
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,36494000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,49433000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,49433000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,42471000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,42471000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,49504000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,49504000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,184045000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,184045000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,184045000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-13-087664,42637000,2013-03-01
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,42637000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,60131000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,60131000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,52007000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,52007000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,57749000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,57749000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,217112000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,217112000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,217112000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-14-077842,47225000,2014-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,47225000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,52415000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,52415000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,61755000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,61755000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,68331000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,68331000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,206896000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,206896000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,206896000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001193125-15-070864,24395000,2015-03-02
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,24395000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,56951000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,56951000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,61005000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,61005000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,67427000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,67427000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,243318000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,243318000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,243318000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-16-000034,57935000,2016-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,57935000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,62070000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,62070000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,66250000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,66250000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,71545000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,71545000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,257491000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,257491000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,257491000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-17-000006,57626000,2017-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,57626000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,70110000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,70110000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,66102000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,66102000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,75913000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,75913000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,399630000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,399630000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,399630000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-18-000006,187505000,2018-02-28
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,187505000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,90828000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,90828000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,73922000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,73922000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,106053000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,106053000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,344255000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,344255000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,344255000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0000079282-19-000006,73452000,2019-02-26
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,73452000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,113896000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,113896000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,92593000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,92593000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,115506000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,115506000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,398514000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,398514000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-20-006075,76519000,2020-02-24
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,76519000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,152400000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,96784000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,133979000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,480483000,2021-02-23
79282,"BROWN & BROWN, INC.",NetIncomeLoss,0001564590-21-007624,97320000,2021-02-23
79282,"BROWN & BROWN, INC.",Assets,0001193125-11-051929,2224226000,2011-03-01
79282,"BROWN & BROWN, INC.",Assets,0001193125-12-089393,2224226000,2012-02-29
79282,"BROWN & BROWN, INC.",Assets,0001193125-11-051929,2400814000,2011-03-01
79282,"BROWN & BROWN, INC.",Assets,0001193125-12-089393,2400814000,2012-02-29
79282,"BROWN & BROWN, INC.",Assets,0001193125-13-087664,2400814000,2013-03-01
79282,"BROWN & BROWN, INC.",Assets,0001193125-12-089393,2607011000,2012-02-29
79282,"BROWN & BROWN, INC.",Assets,0001193125-13-087664,2607011000,2013-03-01
79282,"BROWN & BROWN, INC.",Assets,0001193125-14-077842,2607011000,2014-02-28
79282,"BROWN & BROWN, INC.",Assets,0001193125-13-087664,3128058000,2013-03-01
79282,"BROWN & BROWN, INC.",Assets,0001193125-14-077842,3128058000,2014-02-28
79282,"BROWN & BROWN, INC.",Assets,0001193125-15-070864,3128058000,2015-03-02
79282,"BROWN & BROWN, INC.",Assets,0001193125-14-077842,3649508000,2014-02-28
79282,"BROWN & BROWN, INC.",Assets,0001193125-15-070864,3649508000,2015-03-02
79282,"BROWN & BROWN, INC.",Assets,0000079282-16-000034,3649508000,2016-02-26
79282,"BROWN & BROWN, INC.",Assets,0001193125-15-070864,4956458000,2015-03-02
79282,"BROWN & BROWN, INC.",Assets,0000079282-16-000034,4956458000,2016-02-26
79282,"BROWN & BROWN, INC.",Assets,0000079282-17-000006,4946560000,2017-02-24
79282,"BROWN & BROWN, INC.",Assets,0000079282-16-000034,5012739000,2016-02-26
79282,"BROWN & BROWN, INC.",Assets,0000079282-17-000006,5004479000,2017-02-24
79282,"BROWN & BROWN, INC.",Assets,0000079282-18-000006,4979844000,2018-02-28
79282,"BROWN & BROWN, INC.",Assets,0000079282-17-000006,5287343000,2017-02-24
79282,"BROWN & BROWN, INC.",Assets,0000079282-18-000006,5262734000,2018-02-28
79282,"BROWN & BROWN, INC.",Assets,0000079282-19-000006,5262734000,2019-02-26
79282,"BROWN & BROWN, INC.",Assets,0000079282-18-000006,5747550000,2018-02-28
79282,"BROWN & BROWN, INC.",Assets,0000079282-19-000006,5747550000,2019-02-26
79282,"BROWN & BROWN, INC.",Assets,0001564590-20-006075,5747550000,2020-02-24
79282,"BROWN & BROWN, INC.",Assets,0000079282-19-000006,6688668000,2019-02-26
79282,"BROWN & BROWN, INC.",Assets,0001564590-20-006075,6688668000,2020-02-24
79282,"BROWN & BROWN, INC.",Assets,0001564590-21-007624,6688668000,2021-02-23
79282,"BROWN & BROWN, INC.",Assets,0001564590-20-006075,6863968000,2020-02-24
79282,"BROWN & BROWN, INC.",Assets,0001564590-20-006075,7622821000,2020-02-24
79282,"BROWN & BROWN, INC.",Assets,0001564590-21-007624,7622821000,2021-02-23
79282,"BROWN & BROWN, INC.",Assets,0001564590-21-007624,8966492000,2021-02-23
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-11-051929,613699000,2011-03-01
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-11-051929,652809000,2011-03-01
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-12-089393,652809000,2012-02-29
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-12-089393,708127000,2012-02-29
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-13-087664,708127000,2013-03-01
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-13-087664,759512000,2013-03-01
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-14-077842,759512000,2014-02-28
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-14-077842,928036000,2014-02-28
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-15-070864,928036000,2015-03-02
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001193125-15-070864,1570108000,2015-03-02
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-16-000034,1570108000,2016-02-26
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-16-000034,1537389000,2016-02-26
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-17-000006,1537389000,2017-02-24
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-17-000006,1760737000,2017-02-24
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-18-000006,1736128000,2018-02-28
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-18-000006,2242156000,2018-02-28
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-19-000006,2242156000,2019-02-26
79282,"BROWN & BROWN, INC.",AssetsCurrent,0000079282-19-000006,2167311000,2019-02-26
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001564590-20-006075,2167311000,2020-02-24
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001564590-20-006075,2494802000,2020-02-24
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001564590-21-007624,2494802000,2021-02-23
79282,"BROWN & BROWN, INC.",AssetsCurrent,0001564590-21-007624,2958249000,2021-02-23
79282,"BROWN & BROWN, INC.",DebtCurrent,0001193125-11-051929,17124000,2011-03-01
79282,"BROWN & BROWN, INC.",DebtCurrent,0001193125-11-051929,1662000,2011-03-01
79282,"BROWN & BROWN, INC.",CommonStockValue,0001193125-11-051929,14208000,2011-03-01
